table_name,column_name,data_type,is_nullable
structural_theme_graph_regime_transitions,current_decay_score,numeric,YES
structural_theme_graph_regime_transitions,previous_emergence_score,numeric,YES
structural_theme_graph_regime_transitions,current_emergence_score,numeric,YES
structural_theme_graph_regime_transitions,transition_metadata,jsonb,NO
structural_theme_graph_regime_transitions,created_at,timestamp with time zone,NO
structural_theme_graph_regime_transitions,updated_at,timestamp with time zone,NO
structural_theme_graph_single_hop_propagation,id,bigint,NO
structural_theme_graph_single_hop_propagation,run_date_sgt,date,NO
structural_theme_graph_single_hop_propagation,propagation_key,text,NO
structural_theme_graph_single_hop_propagation,anchor_theme_name,text,YES
structural_theme_graph_single_hop_propagation,theme_name,text,YES
structural_theme_graph_single_hop_propagation,source_node_key,text,NO
structural_theme_graph_single_hop_propagation,target_node_key,text,NO
structural_theme_graph_single_hop_propagation,source_node_type,text,YES
structural_theme_graph_single_hop_propagation,target_node_type,text,YES
structural_theme_graph_single_hop_propagation,edge_key,text,YES
structural_theme_graph_single_hop_propagation,edge_type,text,YES
structural_theme_graph_single_hop_propagation,transmission_key,text,YES
structural_theme_graph_single_hop_propagation,pressure_key,text,YES
structural_theme_graph_single_hop_propagation,source_pressure_score,numeric,NO
structural_theme_graph_single_hop_propagation,source_transmission_potential_score,numeric,NO
structural_theme_graph_single_hop_propagation,edge_strength,numeric,NO
structural_theme_graph_single_hop_propagation,edge_confidence_score,numeric,NO
structural_theme_graph_single_hop_propagation,evidence_intensity,numeric,NO
structural_theme_graph_single_hop_propagation,persistence_score,numeric,NO
structural_theme_graph_single_hop_propagation,propagation_input_score,numeric,NO
structural_theme_graph_single_hop_propagation,propagation_transfer_weight,numeric,NO
structural_theme_graph_single_hop_propagation,propagated_pressure_score,numeric,NO
structural_theme_graph_single_hop_propagation,propagated_positive_pressure,numeric,NO
structural_theme_graph_single_hop_propagation,propagated_negative_pressure,numeric,NO
structural_theme_graph_single_hop_propagation,propagation_direction,text,NO
structural_theme_graph_single_hop_propagation,propagation_regime,text,NO
structural_theme_graph_single_hop_propagation,propagation_status,text,NO
structural_theme_graph_single_hop_propagation,bottleneck_modifier,numeric,NO
structural_theme_graph_single_hop_propagation,fragility_modifier,numeric,NO
structural_theme_graph_single_hop_propagation,saturation_modifier,numeric,NO
structural_theme_graph_single_hop_propagation,confidence_modifier,numeric,NO
structural_theme_graph_single_hop_propagation,propagation_metadata,jsonb,NO
structural_theme_graph_single_hop_propagation,created_at,timestamp with time zone,NO
structural_theme_graph_single_hop_propagation,updated_at,timestamp with time zone,NO
structural_theme_graph_single_hop_snapshots,id,bigint,NO
structural_theme_graph_single_hop_snapshots,snapshot_id,text,NO
structural_theme_graph_single_hop_snapshots,run_date_sgt,date,NO
structural_theme_graph_single_hop_snapshots,snapshot_version,text,NO
structural_theme_graph_single_hop_snapshots,anchor_theme_name,text,YES
structural_theme_graph_single_hop_snapshots,theme_name,text,YES
structural_theme_graph_single_hop_snapshots,source_edges_read,integer,NO
structural_theme_graph_single_hop_snapshots,pressure_rows_read,integer,NO
structural_theme_graph_single_hop_snapshots,transmission_rows_read,integer,NO
structural_theme_graph_single_hop_snapshots,propagation_rows_generated,integer,NO
structural_theme_graph_single_hop_snapshots,low_propagation_count,integer,NO
structural_theme_graph_single_hop_snapshots,moderate_propagation_count,integer,NO
structural_theme_graph_single_hop_snapshots,high_propagation_count,integer,NO
structural_theme_graph_single_hop_snapshots,extreme_propagation_count,integer,NO
structural_theme_graph_single_hop_snapshots,active_count,integer,NO
structural_theme_graph_single_hop_snapshots,watchlist_count,integer,NO
structural_theme_graph_single_hop_snapshots,constrained_count,integer,NO
structural_theme_graph_single_hop_snapshots,fragile_count,integer,NO
structural_theme_graph_single_hop_snapshots,saturated_count,integer,NO
structural_theme_graph_single_hop_snapshots,avg_propagated_pressure_score,numeric,YES
structural_theme_graph_single_hop_snapshots,avg_transfer_weight,numeric,YES
structural_theme_graph_single_hop_snapshots,avg_input_score,numeric,YES
structural_theme_graph_single_hop_snapshots,strongest_single_hop_paths,jsonb,NO
structural_theme_graph_single_hop_snapshots,constrained_paths,jsonb,NO
structural_theme_graph_single_hop_snapshots,fragile_paths,jsonb,NO
structural_theme_graph_single_hop_snapshots,validation_status,text,NO
structural_theme_graph_single_hop_snapshots,validation_errors,jsonb,NO
structural_theme_graph_single_hop_snapshots,validation_warnings,jsonb,NO
structural_theme_graph_single_hop_snapshots,snapshot_metadata,jsonb,NO
structural_theme_graph_single_hop_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_single_hop_telemetry,id,bigint,NO
structural_theme_graph_single_hop_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_single_hop_telemetry,run_date_sgt,date,NO
structural_theme_graph_single_hop_telemetry,pipeline_name,text,NO
structural_theme_graph_single_hop_telemetry,snapshot_id,text,YES
structural_theme_graph_single_hop_telemetry,status,text,NO
structural_theme_graph_single_hop_telemetry,source_edges_read,integer,NO
structural_theme_graph_single_hop_telemetry,pressure_rows_read,integer,NO
structural_theme_graph_single_hop_telemetry,transmission_rows_read,integer,NO
structural_theme_graph_single_hop_telemetry,propagation_rows_upserted,integer,NO
structural_theme_graph_single_hop_telemetry,validation_status,text,YES
structural_theme_graph_single_hop_telemetry,validation_error_count,integer,NO
structural_theme_graph_single_hop_telemetry,validation_warning_count,integer,NO
structural_theme_graph_single_hop_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_single_hop_telemetry,github_run_id,text,YES
structural_theme_graph_single_hop_telemetry,github_workflow,text,YES
structural_theme_graph_single_hop_telemetry,github_repository,text,YES
structural_theme_graph_single_hop_telemetry,github_branch,text,YES
structural_theme_graph_single_hop_telemetry,error_message,text,YES
structural_theme_graph_single_hop_telemetry,telemetry_metadata,jsonb,NO
structural_theme_graph_single_hop_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_snapshots,id,bigint,NO
structural_theme_graph_snapshots,snapshot_id,text,NO
structural_theme_graph_snapshots,snapshot_version,text,NO
structural_theme_graph_snapshots,run_date_sgt,date,NO
structural_theme_graph_snapshots,graph_scope,text,NO
structural_theme_graph_snapshots,anchor_theme_name,text,YES
structural_theme_graph_snapshots,node_count,integer,NO
structural_theme_graph_snapshots,edge_count,integer,NO
structural_theme_graph_snapshots,active_node_count,integer,NO
structural_theme_graph_snapshots,active_edge_count,integer,NO
structural_theme_graph_snapshots,theme_node_count,integer,NO
structural_theme_graph_snapshots,asset_node_count,integer,NO
structural_theme_graph_snapshots,sector_node_count,integer,NO
structural_theme_graph_snapshots,subsector_node_count,integer,NO
structural_theme_graph_snapshots,macro_factor_node_count,integer,NO
structural_theme_graph_snapshots,avg_edge_strength,numeric,YES
structural_theme_graph_snapshots,avg_confidence_score,numeric,YES
structural_theme_graph_snapshots,avg_evidence_intensity,numeric,YES
structural_theme_graph_snapshots,avg_persistence_score,numeric,YES
structural_theme_graph_snapshots,validation_status,text,NO
structural_theme_graph_snapshots,validation_errors,jsonb,NO
structural_theme_graph_snapshots,validation_warnings,jsonb,NO
structural_theme_graph_snapshots,checkpoint_status,text,NO
structural_theme_graph_snapshots,snapshot_metadata,jsonb,NO
structural_theme_graph_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_structural_drift,id,bigint,NO
structural_theme_graph_structural_drift,run_date_sgt,date,NO
structural_theme_graph_structural_drift,drift_scope,text,NO
structural_theme_graph_structural_drift,anchor_theme_name,text,YES
structural_theme_graph_structural_drift,theme_name,text,YES
structural_theme_graph_structural_drift,source_node_key,text,YES
structural_theme_graph_structural_drift,target_node_type,text,YES
structural_theme_graph_structural_drift,edge_type,text,YES
structural_theme_graph_structural_drift,drift_dimension,text,NO
structural_theme_graph_structural_drift,previous_value,numeric,YES
structural_theme_graph_structural_drift,current_value,numeric,YES
structural_theme_graph_structural_drift,drift_delta,numeric,NO
structural_theme_graph_structural_drift,drift_magnitude,numeric,NO
structural_theme_graph_structural_drift,drift_direction,text,NO
structural_theme_graph_structural_drift,drift_regime,text,NO
structural_theme_graph_structural_drift,affected_edges,integer,NO
structural_theme_graph_structural_drift,total_edges,integer,NO
structural_theme_graph_structural_drift,drift_metadata,jsonb,NO
structural_theme_graph_structural_drift,created_at,timestamp with time zone,NO
structural_theme_graph_structural_drift,updated_at,timestamp with time zone,NO
structural_theme_graph_telemetry,id,bigint,NO
structural_theme_graph_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_telemetry,run_date_sgt,date,NO
structural_theme_graph_telemetry,pipeline_name,text,NO
structural_theme_graph_telemetry,snapshot_id,text,YES
structural_theme_graph_telemetry,snapshot_version,text,YES
structural_theme_graph_telemetry,status,text,NO
structural_theme_graph_telemetry,nodes_upserted,integer,NO
structural_theme_graph_telemetry,edges_upserted,integer,NO
structural_theme_graph_telemetry,edge_history_rows_inserted,integer,NO
structural_theme_graph_telemetry,validation_status,text,YES
structural_theme_graph_telemetry,validation_error_count,integer,NO
structural_theme_graph_telemetry,validation_warning_count,integer,NO
structural_theme_graph_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_telemetry,github_run_id,text,YES
structural_theme_graph_telemetry,github_workflow,text,YES
structural_theme_graph_telemetry,github_repository,text,YES
structural_theme_graph_telemetry,github_branch,text,YES
structural_theme_graph_telemetry,error_message,text,YES
structural_theme_graph_telemetry,telemetry_metadata,jsonb,NO
structural_theme_graph_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_transmission_potential,id,bigint,NO
structural_theme_graph_transmission_potential,run_date_sgt,date,NO
structural_theme_graph_transmission_potential,transmission_key,text,NO
structural_theme_graph_transmission_potential,transmission_scope,text,NO
structural_theme_graph_transmission_potential,anchor_theme_name,text,YES
structural_theme_graph_transmission_potential,theme_name,text,YES
structural_theme_graph_transmission_potential,source_node_key,text,YES
structural_theme_graph_transmission_potential,target_node_key,text,YES
structural_theme_graph_transmission_potential,target_node_type,text,YES
structural_theme_graph_transmission_potential,edge_type,text,YES
structural_theme_graph_transmission_potential,transmission_potential_score,numeric,NO
structural_theme_graph_transmission_potential,propagation_readiness_score,numeric,NO
structural_theme_graph_transmission_potential,susceptibility_score,numeric,NO
structural_theme_graph_transmission_potential,pressure_gradient_score,numeric,NO
structural_theme_graph_transmission_potential,directional_tension_score,numeric,NO
structural_theme_graph_transmission_potential,bottleneck_score,numeric,NO
structural_theme_graph_transmission_potential,fragility_score,numeric,NO
structural_theme_graph_transmission_potential,persistence_alignment_score,numeric,NO
structural_theme_graph_transmission_potential,drift_alignment_score,numeric,NO
structural_theme_graph_transmission_potential,transmission_regime,text,NO
structural_theme_graph_transmission_potential,transmission_status,text,NO
structural_theme_graph_transmission_potential,contributing_pressure_rows,integer,NO
structural_theme_graph_transmission_potential,contributing_transition_rows,integer,NO
structural_theme_graph_transmission_potential,contributing_drift_rows,integer,NO
structural_theme_graph_transmission_potential,transmission_metadata,jsonb,NO
structural_theme_graph_transmission_potential,created_at,timestamp with time zone,NO
structural_theme_graph_transmission_potential,updated_at,timestamp with time zone,NO
structural_theme_graph_transmission_snapshots,id,bigint,NO
structural_theme_graph_transmission_snapshots,snapshot_id,text,NO
structural_theme_graph_transmission_snapshots,run_date_sgt,date,NO
structural_theme_graph_transmission_snapshots,snapshot_version,text,NO
structural_theme_graph_transmission_snapshots,anchor_theme_name,text,YES
structural_theme_graph_transmission_snapshots,theme_name,text,YES
structural_theme_graph_transmission_snapshots,transmission_rows_generated,integer,NO
structural_theme_graph_transmission_snapshots,low_potential_count,integer,NO
structural_theme_graph_transmission_snapshots,moderate_potential_count,integer,NO
structural_theme_graph_transmission_snapshots,high_potential_count,integer,NO
structural_theme_graph_transmission_snapshots,extreme_potential_count,integer,NO
structural_theme_graph_transmission_snapshots,active_count,integer,NO
structural_theme_graph_transmission_snapshots,watchlist_count,integer,NO
structural_theme_graph_transmission_snapshots,bottleneck_count,integer,NO
structural_theme_graph_transmission_snapshots,fragile_count,integer,NO
structural_theme_graph_transmission_snapshots,avg_transmission_potential_score,numeric,YES
structural_theme_graph_transmission_snapshots,avg_pressure_gradient_score,numeric,YES
structural_theme_graph_transmission_snapshots,avg_fragility_score,numeric,YES
structural_theme_graph_transmission_snapshots,strongest_transmission_surfaces,jsonb,NO
structural_theme_graph_transmission_snapshots,largest_pressure_gradients,jsonb,NO
structural_theme_graph_transmission_snapshots,largest_fragility_surfaces,jsonb,NO
structural_theme_graph_transmission_snapshots,validation_status,text,NO
structural_theme_graph_transmission_snapshots,validation_errors,jsonb,NO
structural_theme_graph_transmission_snapshots,validation_warnings,jsonb,NO
structural_theme_graph_transmission_snapshots,snapshot_metadata,jsonb,NO
structural_theme_graph_transmission_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_transmission_telemetry,id,bigint,NO
structural_theme_graph_transmission_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_transmission_telemetry,run_date_sgt,date,NO
structural_theme_graph_transmission_telemetry,pipeline_name,text,NO
structural_theme_graph_transmission_telemetry,snapshot_id,text,YES
structural_theme_graph_transmission_telemetry,status,text,NO
structural_theme_graph_transmission_telemetry,pressure_rows_read,integer,NO
structural_theme_graph_transmission_telemetry,transition_rows_read,integer,NO
structural_theme_graph_transmission_telemetry,drift_rows_read,integer,NO
structural_theme_graph_transmission_telemetry,transmission_rows_upserted,integer,NO
structural_theme_graph_transmission_telemetry,validation_status,text,YES
structural_theme_graph_transmission_telemetry,validation_error_count,integer,NO
structural_theme_graph_transmission_telemetry,validation_warning_count,integer,NO
structural_theme_graph_transmission_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_transmission_telemetry,error_message,text,YES
structural_theme_graph_transmission_telemetry,telemetry_metadata,jsonb,NO
structural_theme_graph_transmission_telemetry,created_at,timestamp with time zone,NO
structural_theme_graph_two_hop_paths,id,bigint,NO
structural_theme_graph_two_hop_paths,run_date_sgt,date,NO
structural_theme_graph_two_hop_paths,theme_name,text,NO
structural_theme_graph_two_hop_paths,source_node_id,text,NO
structural_theme_graph_two_hop_paths,intermediate_node_id,text,NO
structural_theme_graph_two_hop_paths,target_node_id,text,NO
structural_theme_graph_two_hop_paths,source_node_label,text,YES
structural_theme_graph_two_hop_paths,intermediate_node_label,text,YES
structural_theme_graph_two_hop_paths,target_node_label,text,YES
structural_theme_graph_two_hop_paths,path_hash,text,NO
structural_theme_graph_two_hop_paths,hop1_edge_id,text,YES
structural_theme_graph_two_hop_paths,hop2_edge_id,text,YES
structural_theme_graph_two_hop_paths,hop1_confidence,numeric,YES
structural_theme_graph_two_hop_paths,hop2_confidence,numeric,YES
structural_theme_graph_two_hop_paths,hop1_transmission_potential,numeric,YES
structural_theme_graph_two_hop_paths,hop2_transmission_potential,numeric,YES
structural_theme_graph_two_hop_paths,path_status,text,NO
structural_theme_graph_two_hop_paths,rejection_reason,text,YES
structural_theme_graph_two_hop_paths,replay_run_id,text,YES
structural_theme_graph_two_hop_paths,github_run_id,text,YES
structural_theme_graph_two_hop_paths,created_at,timestamp with time zone,NO
structural_theme_graph_two_hop_paths,updated_at,timestamp with time zone,NO
structural_theme_graph_two_hop_propagation,id,bigint,NO
structural_theme_graph_two_hop_propagation,run_date_sgt,date,NO
structural_theme_graph_two_hop_propagation,theme_name,text,NO
structural_theme_graph_two_hop_propagation,source_node_id,text,NO
structural_theme_graph_two_hop_propagation,intermediate_node_id,text,NO
structural_theme_graph_two_hop_propagation,target_node_id,text,NO
structural_theme_graph_two_hop_propagation,source_node_label,text,YES
structural_theme_graph_two_hop_propagation,intermediate_node_label,text,YES
structural_theme_graph_two_hop_propagation,target_node_label,text,YES
structural_theme_graph_two_hop_propagation,path_hash,text,NO
structural_theme_graph_two_hop_propagation,hop1_score,numeric,YES
structural_theme_graph_two_hop_propagation,hop2_score,numeric,YES
structural_theme_graph_two_hop_propagation,base_two_hop_score,numeric,YES
structural_theme_graph_two_hop_propagation,hop_attenuation_factor,numeric,NO
structural_theme_graph_two_hop_propagation,compounded_decay_factor,numeric,YES
structural_theme_graph_two_hop_propagation,bottleneck_accumulation,numeric,YES
structural_theme_graph_two_hop_propagation,fragility_accumulation,numeric,YES
structural_theme_graph_two_hop_propagation,saturation_suppression,numeric,YES
structural_theme_graph_two_hop_propagation,two_hop_path_score,numeric,YES
structural_theme_graph_two_hop_propagation,two_hop_confidence,numeric,YES
structural_theme_graph_two_hop_propagation,two_hop_transmission_potential,numeric,YES
structural_theme_graph_two_hop_propagation,propagation_regime,text,YES
structural_theme_graph_two_hop_propagation,validation_status,text,NO
structural_theme_graph_two_hop_propagation,validation_warnings,jsonb,NO
structural_theme_graph_two_hop_propagation,replay_run_id,text,YES
structural_theme_graph_two_hop_propagation,github_run_id,text,YES
structural_theme_graph_two_hop_propagation,created_at,timestamp with time zone,NO
structural_theme_graph_two_hop_propagation,updated_at,timestamp with time zone,NO
structural_theme_graph_two_hop_snapshots,id,bigint,NO
structural_theme_graph_two_hop_snapshots,run_date_sgt,date,NO
structural_theme_graph_two_hop_snapshots,theme_name,text,NO
structural_theme_graph_two_hop_snapshots,snapshot_type,text,NO
structural_theme_graph_two_hop_snapshots,total_paths,integer,NO
structural_theme_graph_two_hop_snapshots,active_paths,integer,NO
structural_theme_graph_two_hop_snapshots,rejected_paths,integer,NO
structural_theme_graph_two_hop_snapshots,avg_two_hop_score,numeric,YES
structural_theme_graph_two_hop_snapshots,max_two_hop_score,numeric,YES
structural_theme_graph_two_hop_snapshots,avg_confidence,numeric,YES
structural_theme_graph_two_hop_snapshots,avg_transmission_potential,numeric,YES
structural_theme_graph_two_hop_snapshots,top_path_hash,text,YES
structural_theme_graph_two_hop_snapshots,top_source_node_id,text,YES
structural_theme_graph_two_hop_snapshots,top_intermediate_node_id,text,YES
structural_theme_graph_two_hop_snapshots,top_target_node_id,text,YES
structural_theme_graph_two_hop_snapshots,replay_run_id,text,YES
structural_theme_graph_two_hop_snapshots,github_run_id,text,YES
structural_theme_graph_two_hop_snapshots,snapshot_payload,jsonb,NO
structural_theme_graph_two_hop_snapshots,created_at,timestamp with time zone,NO
structural_theme_graph_two_hop_telemetry,id,bigint,NO
structural_theme_graph_two_hop_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_graph_two_hop_telemetry,run_date_sgt,date,NO
structural_theme_graph_two_hop_telemetry,theme_name,text,NO
structural_theme_graph_two_hop_telemetry,pipeline_name,text,NO
structural_theme_graph_two_hop_telemetry,status,text,NO
structural_theme_graph_two_hop_telemetry,source_edges_loaded,integer,NO
structural_theme_graph_two_hop_telemetry,candidate_paths,integer,NO
structural_theme_graph_two_hop_telemetry,accepted_paths,integer,NO
structural_theme_graph_two_hop_telemetry,rejected_cycles,integer,NO
structural_theme_graph_two_hop_telemetry,rejected_duplicates,integer,NO
structural_theme_graph_two_hop_telemetry,rejected_low_confidence,integer,NO
structural_theme_graph_two_hop_telemetry,rejected_low_potential,integer,NO
structural_theme_graph_two_hop_telemetry,propagation_rows_written,integer,NO
structural_theme_graph_two_hop_telemetry,snapshot_rows_written,integer,NO
structural_theme_graph_two_hop_telemetry,avg_attenuation,numeric,YES
structural_theme_graph_two_hop_telemetry,avg_bottleneck,numeric,YES
structural_theme_graph_two_hop_telemetry,avg_fragility,numeric,YES
structural_theme_graph_two_hop_telemetry,avg_saturation_suppression,numeric,YES
structural_theme_graph_two_hop_telemetry,runtime_seconds,numeric,YES
structural_theme_graph_two_hop_telemetry,replay_run_id,text,YES
structural_theme_graph_two_hop_telemetry,github_run_id,text,YES
structural_theme_graph_two_hop_telemetry,error_message,text,YES
structural_theme_graph_two_hop_telemetry,telemetry_payload,jsonb,NO
structural_theme_graph_two_hop_telemetry,created_at,timestamp with time zone,NO
structural_theme_interactions,id,bigint,NO
structural_theme_interactions,run_date_sgt,date,NO
structural_theme_interactions,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_interactions,theme_a,text,NO
structural_theme_interactions,theme_b,text,NO
structural_theme_interactions,interaction_name,text,NO
structural_theme_interactions,interaction_version,text,NO
structural_theme_interactions,ticker,text,NO
structural_theme_interactions,company,text,YES
structural_theme_interactions,sector,text,YES
structural_theme_interactions,subsector,text,YES
structural_theme_interactions,interaction_score,numeric,YES
structural_theme_interactions,bottleneck_score,numeric,YES
structural_theme_interactions,propagation_score,numeric,YES
structural_theme_interactions,confidence_score,numeric,YES
structural_theme_interactions,interaction_components,jsonb,YES
structural_theme_interactions,interaction_explanation,jsonb,YES
structural_theme_interactions,metadata,jsonb,YES
structural_theme_interactions,created_at,timestamp with time zone,NO
structural_theme_interactions,updated_at,timestamp with time zone,NO
structural_theme_momentum_history,id,bigint,NO
structural_theme_momentum_history,run_date_sgt,date,NO
structural_theme_momentum_history,theme_name,text,NO
structural_theme_momentum_history,entity,text,YES
structural_theme_momentum_history,theme_score,numeric,YES
structural_theme_momentum_history,momentum_7d,numeric,YES
structural_theme_momentum_history,momentum_30d,numeric,YES
structural_theme_momentum_history,acceleration_7d,numeric,YES
structural_theme_momentum_history,acceleration_30d,numeric,YES
structural_theme_momentum_history,momentum_persistence_days,integer,YES
structural_theme_momentum_history,structural_momentum_score,numeric,YES
structural_theme_momentum_history,momentum_regime,text,YES
structural_theme_momentum_history,created_at,timestamp with time zone,NO
structural_theme_momentum_history,updated_at,timestamp with time zone,YES
structural_theme_pathway_trend_history,id,bigint,NO
structural_theme_pathway_trend_history,run_date_sgt,date,NO
structural_theme_pathway_trend_history,theme_name,text,NO
structural_theme_pathway_trend_history,pathway_name,text,NO
structural_theme_pathway_trend_history,source_entity,text,YES
structural_theme_pathway_trend_history,target_entity,text,YES
structural_theme_pathway_trend_history,avg_score,numeric,YES
structural_theme_pathway_trend_history,rolling_avg_7d,numeric,YES
structural_theme_pathway_trend_history,rolling_avg_30d,numeric,YES
structural_theme_pathway_trend_history,score_volatility_30d,numeric,YES
structural_theme_pathway_trend_history,stability_score,numeric,YES
structural_theme_pathway_trend_history,active_days_30d,integer,YES
structural_theme_pathway_trend_history,pathway_regime,text,YES
structural_theme_pathway_trend_history,created_at,timestamp with time zone,NO
structural_theme_pipeline_telemetry,id,bigint,NO
structural_theme_pipeline_telemetry,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_pipeline_telemetry,run_date_sgt,date,NO
structural_theme_pipeline_telemetry,pipeline_name,text,NO
structural_theme_pipeline_telemetry,theme_name,text,NO
structural_theme_pipeline_telemetry,status,text,NO
structural_theme_pipeline_telemetry,runtime_seconds,numeric,YES
structural_theme_pipeline_telemetry,score_rows,integer,YES
structural_theme_pipeline_telemetry,observation_rows,integer,YES
structural_theme_pipeline_telemetry,validation_failures,integer,YES
structural_theme_pipeline_telemetry,validation_warnings,integer,YES
structural_theme_pipeline_telemetry,avg_score,numeric,YES
structural_theme_pipeline_telemetry,min_score,numeric,YES
structural_theme_pipeline_telemetry,max_score,numeric,YES
structural_theme_pipeline_telemetry,avg_confidence,numeric,YES
structural_theme_pipeline_telemetry,bullish_count,integer,YES
structural_theme_pipeline_telemetry,bearish_count,integer,YES
structural_theme_pipeline_telemetry,neutral_count,integer,YES
structural_theme_pipeline_telemetry,error_message,text,YES
structural_theme_pipeline_telemetry,github_run_id,text,YES
structural_theme_pipeline_telemetry,github_workflow,text,YES
structural_theme_pipeline_telemetry,github_repository,text,YES
structural_theme_pipeline_telemetry,github_branch,text,YES
structural_theme_pipeline_telemetry,created_at,timestamp with time zone,NO
structural_theme_propagation_history,id,bigint,NO
structural_theme_propagation_history,run_date_sgt,date,NO
structural_theme_propagation_history,theme_name,text,NO
structural_theme_propagation_history,source_entity,text,YES
structural_theme_propagation_history,target_entity,text,YES
structural_theme_propagation_history,pathway_name,text,YES
structural_theme_propagation_history,propagation_score,numeric,YES
structural_theme_propagation_history,previous_score,numeric,YES
structural_theme_propagation_history,score_change,numeric,YES
structural_theme_propagation_history,momentum_7d,numeric,YES
structural_theme_propagation_history,momentum_30d,numeric,YES
structural_theme_propagation_history,acceleration_7d,numeric,YES
structural_theme_propagation_history,acceleration_30d,numeric,YES
structural_theme_propagation_history,evidence_intensity,numeric,YES
structural_theme_propagation_history,attribution_strength,numeric,YES
structural_theme_propagation_history,pathway_stability_score,numeric,YES
structural_theme_propagation_history,regime,text,YES
structural_theme_propagation_history,created_at,timestamp with time zone,NO
structural_theme_reconstruction_checkpoints,id,bigint,NO
structural_theme_reconstruction_checkpoints,pipeline_name,text,NO
structural_theme_reconstruction_checkpoints,theme_name,text,NO
structural_theme_reconstruction_checkpoints,last_completed_date,date,NO
structural_theme_reconstruction_checkpoints,status,text,NO
structural_theme_reconstruction_checkpoints,details,jsonb,YES
structural_theme_reconstruction_checkpoints,updated_at,timestamp with time zone,NO
structural_theme_reconstruction_checkpoints,process_name,text,YES
structural_theme_reconstruction_checkpoints,last_processed_date,date,YES
structural_theme_reconstruction_checkpoints,rows_written,integer,YES
structural_theme_reconstruction_checkpoints,chunk_id,integer,YES
structural_theme_reconstruction_checkpoints,runtime_seconds,numeric,YES
structural_theme_regime_history,id,bigint,NO
structural_theme_regime_history,run_date_sgt,date,NO
structural_theme_regime_history,theme_name,text,NO
structural_theme_regime_history,entity,text,YES
structural_theme_regime_history,previous_regime,text,YES
structural_theme_regime_history,current_regime,text,YES
structural_theme_regime_history,regime_changed,boolean,YES
structural_theme_regime_history,regime_duration_days,integer,YES
structural_theme_regime_history,transition_type,text,YES
structural_theme_regime_history,created_at,timestamp with time zone,NO
structural_theme_relationships,id,bigint,NO
structural_theme_relationships,parent_theme,text,NO
structural_theme_relationships,child_theme,text,NO
structural_theme_relationships,relationship_type,text,NO
structural_theme_relationships,propagation_weight,numeric,YES
structural_theme_relationships,lag_days,integer,YES
structural_theme_relationships,active,boolean,NO
structural_theme_relationships,relationship_version,text,NO
structural_theme_relationships,metadata,jsonb,YES
structural_theme_relationships,created_at,timestamp with time zone,NO
structural_theme_relationships,updated_at,timestamp with time zone,NO
structural_theme_runs,id,bigint,NO
structural_theme_runs,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_runs,run_date_sgt,date,NO
structural_theme_runs,pipeline_name,text,NO
structural_theme_runs,theme_name,text,YES
structural_theme_runs,theme_version,text,YES
structural_theme_runs,status,text,NO
structural_theme_runs,runtime_seconds,numeric,YES
structural_theme_runs,rows_processed,integer,YES
structural_theme_runs,rows_written,integer,YES
structural_theme_runs,evidence_rows,integer,YES
structural_theme_runs,score_rows,integer,YES
structural_theme_runs,github_run_id,text,YES
structural_theme_runs,github_workflow,text,YES
structural_theme_runs,github_repository,text,YES
structural_theme_runs,github_branch,text,YES
structural_theme_runs,error_message,text,YES
structural_theme_runs,metadata,jsonb,YES
structural_theme_runs,created_at,timestamp with time zone,NO
structural_theme_scores,id,bigint,NO
structural_theme_scores,run_date_sgt,date,NO
structural_theme_scores,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_scores,theme_name,text,NO
structural_theme_scores,theme_version,text,NO
structural_theme_scores,ticker,text,NO
structural_theme_scores,company,text,YES
structural_theme_scores,sector,text,YES
structural_theme_scores,subsector,text,YES
structural_theme_scores,theme_score,numeric,YES
structural_theme_scores,confidence_score,numeric,YES
structural_theme_scores,interaction_score,numeric,YES
structural_theme_scores,evidence_count,integer,YES
structural_theme_scores,positive_driver_count,integer,YES
structural_theme_scores,negative_driver_count,integer,YES
structural_theme_scores,positive_drivers,jsonb,YES
structural_theme_scores,negative_drivers,jsonb,YES
structural_theme_scores,score_components,jsonb,YES
structural_theme_scores,metadata,jsonb,YES
structural_theme_scores,created_at,timestamp with time zone,NO
structural_theme_scores,updated_at,timestamp with time zone,NO
structural_theme_validation_results,id,bigint,NO
structural_theme_validation_results,run_timestamp_sgt,timestamp with time zone,NO
structural_theme_validation_results,run_date_sgt,date,NO
structural_theme_validation_results,pipeline_name,text,NO
